rightx,righty,topx,topy,bottomx,bottomy,leftx,lefty
1040.09789001942,-2.02371788024902,-1.99974095821381,980.200498580933,1.99970376491547,-980.200349807739,-1040.09782207012,2.02388000488281
1040.17765879631,-2.02976608276367,-2.00567066669464,980.161600112915,2.0056334733963,-980.16145324707,-1040.1775906086,2.02993011474609
1040.25750768185,-2.03582572937012,-2.01161229610443,980.122669219971,2.01157486438751,-980.122518539429,-1040.25743937492,2.0359935760498
1040.33743655682,-2.04189872741699,-2.01756596565247,980.083698272705,2.01752769947052,-980.083545684814,-1040.33736860752,2.04206848144531
1040.41744589806,-2.0479850769043,-2.02353096008301,980.044692993164,2.02349245548248,-980.044534683228,-1040.41737806797,2.04815292358398
1040.49753546715,-2.05408477783203,-2.02950751781464,980.005647659302,2.02946901321411,-980.005491256714,-1040.49746727943,2.05425071716309
1040.57770550251,-2.0601978302002,-2.03549575805664,979.96656036377,2.03545713424683,-979.966413497925,-1040.57763683796,2.06035995483398
1040.65795564651,-2.06631851196289,-2.0414959192276,979.927440643311,2.0414571762085,-979.927295684814,-1040.65788674355,2.06648063659668
1040.73828589916,-2.07245635986328,-2.04750776290894,979.888282775879,2.04746878147125,-979.888145446777,-1040.7382171154,2.07260894775391
1040.81869661808,-2.0786018371582,-2.05353128910065,979.849086761475,2.05349206924438,-979.84895324707,-1040.8186275959,2.07875633239746
1040.89918732643,-2.08476257324219,-2.05956673622131,979.809850692749,2.05952703952789,-979.809724807739,-1040.89911878109,2.08491325378418
1040.97975862026,-2.0909309387207,-2.06561374664307,979.770580291748,2.06557393074036,-979.770460128784,-1040.97968971729,2.09108352661133
1041.06041014194,-2.09711456298828,-2.07167267799377,979.731275558472,2.07163274288177,-979.731155395508,-1041.06034088135,2.09726524353027
1041.14114189148,-2.10330963134766,-2.07774305343628,979.691930770874,2.07770311832428,-979.691814422607,-1041.14107239246,2.10346031188965
1041.22195386887,-2.10951614379883,-2.08382558822632,979.65255355835,2.08378553390503,-979.652433395386,-1041.22188425064,2.10966873168945
1041.3028460741,-2.1157398223877,-2.08991992473602,979.613136291504,2.08987951278687,-979.61301612854,-1041.30277657509,2.11588668823242
1041.38381886482,-2.12197113037109,-2.09602558612823,979.573680877686,2.09598577022552,-979.573560714722,-1041.38374900818,2.12211799621582
1041.46487164497,-2.12821578979492,-2.10214364528656,979.534191131592,2.10210335254669,-979.534069061279,-1041.46480178833,2.12836456298828
1041.54600477219,-2.13447380065918,-2.10827338695526,979.494661331177,2.1082329750061,-979.494541168213,-1041.54593491554,2.13461875915527
1041.62721824646,-2.1407413482666,-2.11441493034363,979.455095291138,2.11437439918518,-979.454977035522,-1041.62714827061,2.14089012145996
1041.708512187,-2.14702415466309,-2.12056815624237,979.415493011475,2.12052762508392,-979.415376663208,-1041.70844197273,2.14717292785645
1041.78988611698,-2.1533203125,-2.12673330307007,979.37585067749,2.12669253349304,-979.375738143921,-1041.78981602192,2.15346527099609
1041.87134063244,-2.15962409973145,-2.1329106092453,979.336175918579,2.13286972045898,-979.336061477661,-1041.87127017975,2.15977668762207
1041.95287513733,-2.16594505310059,-2.1390997171402,979.296461105347,2.1390585899353,-979.296348571777,-1041.95280504227,2.16609382629395
1042.03449046612,-2.17228126525879,-2.14530038833618,979.256708145142,2.14525973796844,-979.256597518921,-1042.03441953659,2.17242240905762
1042.11618578434,-2.17862129211426,-2.15151309967041,979.216920852661,2.15147233009338,-979.216808319092,-1042.11611485481,2.17877006530762
1042.19796144962,-2.18497467041016,-2.15773797035217,979.177101135254,2.15769731998444,-979.176979064941,-1042.19789040089,2.18512916564941
1042.27981722355,-2.19134330749512,-2.16397476196289,979.137239456177,2.16393399238586,-979.137115478516,-1042.27974641323,2.19149780273438
1042.36175358295,-2.19772529602051,-2.17022335529327,979.097341537476,2.17018294334412,-979.097213745117,-1042.36168265343,2.19788360595703
1042.44377028942,-2.20412445068359,-2.17648410797119,979.057403564453,2.17644345760345,-979.057281494141,-1042.44369900227,2.20427513122559
1042.52586698532,-2.21053123474121,-2.18275701999664,979.017431259155,2.18271601200104,-979.017311096191,-1042.52579605579,2.21067810058594
1042.60804438591,-2.21694946289062,-2.18904161453247,978.977424621582,2.18900060653687,-978.977300643921,-1042.60797345638,2.21709823608398
1042.69030201435,-2.22337913513184,-2.19533848762512,978.937376022339,2.19529700279236,-978.937250137329,-1042.69023120403,2.22352981567383
1042.77264010906,-2.22982215881348,-2.20164716243744,978.89729309082,2.20160567760468,-978.897163391113,-1042.77256906033,2.22997093200684
1042.85505855083,-2.23628425598145,-2.20796775817871,978.857173919678,2.20792615413666,-978.857042312622,-1042.85498726368,2.23642730712891
1042.93755733967,-2.24275207519531,-2.21430039405823,978.817016601562,2.21425890922546,-978.816883087158,-1042.9374859333,2.24289894104004
1043.02013659477,-2.24923324584961,-2.22064518928528,978.776824951172,2.22060370445251,-978.776685714722,-1043.02006483078,2.24938201904297
1043.10279595852,-2.25572967529297,-2.22700214385986,978.73659324646,2.22696053981781,-978.736455917358,-1043.10272419453,2.2558708190918
1043.18553578854,-2.26223754882812,-2.23337113857269,978.696323394775,2.23332953453064,-978.696187973022,-1043.18546426296,2.26237487792969
1043.26835608482,-2.26875877380371,-2.23975217342377,978.656011581421,2.23971045017242,-978.655883789062,-1043.26828444004,2.26888847351074
1043.35125672817,-2.27528762817383,-2.24614489078522,978.615671157837,2.24610376358032,-978.615537643433,-1043.35118460655,2.27542304992676
1043.43423748016,-2.28182792663574,-2.25255048274994,978.575294494629,2.25250840187073,-978.57515335083,-1043.43416559696,2.2819709777832
1043.51729893684,-2.28838348388672,-2.25896787643433,978.534875869751,2.25892543792725,-978.534734725952,-1043.51722705364,2.28852844238281
1043.60044062138,-2.29495048522949,-2.26539742946625,978.494422912598,2.26535475254059,-978.49427986145,-1043.60036885738,2.29510116577148
1043.68366289139,-2.30153274536133,-2.2718391418457,978.453927993774,2.27179634571075,-978.453786849976,-1043.68359088898,2.30168533325195
1043.76696550846,-2.30812835693359,-2.27829277515411,978.413396835327,2.27824997901917,-978.413257598877,-1043.76689338684,2.30828094482422
1043.8503485918,-2.31473350524902,-2.28475892543793,978.372831344604,2.28471565246582,-978.372690200806,-1043.85027635098,2.31489181518555
1043.93381226063,-2.32135772705078,-2.29123651981354,978.332227706909,2.29119384288788,-978.332090377808,-1043.93373930454,2.32151031494141
1044.01735627651,-2.32798957824707,-2.29772663116455,978.29158782959,2.29768419265747,-978.29144859314,-1044.01728308201,2.3281421661377
1044.10098063946,-2.33463287353516,-2.30422902107239,978.250911712646,2.30418646335602,-978.250768661499,-1044.10090708733,2.33478736877441
1044.18468546867,-2.34128952026367,-2.31074345111847,978.210201263428,2.31070125102997,-978.210054397583,-1044.1846113205,2.34144592285156
1044.26847088337,-2.34796142578125,-2.31727027893066,978.169450759888,2.31722795963287,-978.169305801392,-1044.26839637756,2.34811592102051
1044.35233664513,-2.35464477539062,-2.3238091468811,978.128660202026,2.32376670837402,-978.128517150879,-1044.3522619009,2.35479927062988
1044.43628287315,-2.36134147644043,-2.33036029338837,978.087837219238,2.33031797409058,-978.087686538696,-1044.4362077713,2.36149978637695
1044.52030920982,-2.36804580688477,-2.33692359924316,978.046977996826,2.33688116073608,-978.046821594238,-1044.52023410797,2.36821174621582
1044.60441589355,-2.3747673034668,-2.34349966049194,978.00608253479,2.34345662593842,-978.005922317505,-1044.60434091091,2.37493705749512
1044.68860340118,-2.38150215148926,-2.35008764266968,977.965148925781,2.35004460811615,-977.964984893799,-1044.68852818012,2.38167381286621
1044.77287101746,-2.38824844360352,-2.35668790340424,977.924175262451,2.35664486885071,-977.924011230469,-1044.7727959156,2.38842582702637
1044.85721921921,-2.39500999450684,-2.36330044269562,977.883159637451,2.36325776576996,-977.883003234863,-1044.85714399815,2.39518547058105
1044.94164776802,-2.40178489685059,-2.36992537975311,977.84211730957,2.36988270282745,-977.841955184937,-1044.94157278538,2.40195846557617
1045.02615690231,-2.40857315063477,-2.37656283378601,977.80103302002,2.37651979923248,-977.800874710083,-1045.02608191967,2.40874290466309
1045.11074650288,-2.41537857055664,-2.38321244716644,977.75990486145,2.38316917419434,-977.759757995605,-1045.11067152023,2.41553497314453
1045.1954164505,-2.42219543457031,-2.3898743391037,977.718746185303,2.38983106613159,-977.718605041504,-1045.19534158707,2.42234230041504
1045.2801669836,-2.42902374267578,-2.39654874801636,977.677551269531,2.39650511741638,-977.677412033081,-1045.28009223938,2.42916870117188
1045.3649982214,-2.43586158752441,-2.40323519706726,977.636320114136,2.40319180488586,-977.636180877686,-1045.36492311954,2.43600654602051
1045.44990956783,-2.44271469116211,-2.40993404388428,977.595052719116,2.40989053249359,-977.594911575317,-1045.44983458519,2.44285774230957
1045.53490161896,-2.4495792388916,-2.41664528846741,977.553749084473,2.41660189628601,-977.553607940674,-1045.5348263979,2.44972038269043
1045.61997437477,-2.45645141601562,-2.42336893081665,977.512407302856,2.42332565784454,-977.51226234436,-1045.61989867687,2.45659828186035
1045.70512723923,-2.46334075927734,-2.43010532855988,977.471029281616,2.43006157875061,-977.47088432312,-1045.70505201817,2.4634895324707
1045.79036068916,-2.47024345397949,-2.43685376644135,977.429615020752,2.43681001663208,-977.429468154907,-1045.7902854681,2.47039413452148
1045.87567460537,-2.47715950012207,-2.44361484050751,977.388162612915,2.44357097148895,-977.388008117676,-1045.87559962273,2.4773120880127
1045.96106922626,-2.48409080505371,-2.45038831233978,977.346672058105,2.45034444332123,-977.346519470215,-1045.96099412441,2.48423957824707
1046.04654443264,-2.49103355407715,-2.45717418193817,977.305139541626,2.45713019371033,-977.304996490479,-1046.04646909237,2.49117660522461
1046.13209974766,-2.49798774719238,-2.46397256851196,977.26357460022,2.46392810344696,-977.263433456421,-1046.13202488422,2.49813461303711
1046.21773588657,-2.50496101379395,-2.47078335285187,977.221969604492,2.47073888778687,-977.221834182739,-1046.21766078472,2.50510025024414
1046.30345273018,-2.51194000244141,-2.47760653495789,977.180335998535,2.47756242752075,-977.180192947388,-1046.30337738991,2.51208114624023
1046.38924992085,-2.51893615722656,-2.4844423532486,977.138662338257,2.48439824581146,-977.138521194458,-1046.38917446136,2.51907539367676
1046.47512769699,-2.52593994140625,-2.49129056930542,977.096952438354,2.49124646186829,-977.096807479858,-1046.47505199909,2.52608871459961
1046.5610858202,-2.53296089172363,-2.49815142154694,977.055202484131,2.49810719490051,-977.055059432983,-1046.56101000309,2.53310775756836
1046.64712452888,-2.54000091552734,-2.50502479076385,977.013414382935,2.50498032569885,-977.013278961182,-1046.64704871178,2.54013824462891
1046.73324382305,-2.54704666137695,-2.5119104385376,976.971593856812,2.5118659734726,-976.97145652771,-1046.73316800594,2.54718780517578
1046.81944346428,-2.55410385131836,-2.5188090801239,976.929735183716,2.51876401901245,-976.929595947266,-1046.8193680048,2.55424690246582
1046.90572416782,-2.5611743927002,-2.52571988105774,976.887842178345,2.52567493915558,-976.887701034546,-1046.9056481123,2.56132507324219
1046.99208521843,-2.56826210021973,-2.53264331817627,976.84591293335,2.53259837627411,-976.845766067505,-1046.99200892448,2.56841659545898
1047.07852673531,-2.57536506652832,-2.53957951068878,976.803941726685,2.53953433036804,-976.803800582886,-1047.07845044136,2.57551383972168
1047.16504871845,-2.58247756958008,-2.5465282201767,976.761936187744,2.54648280143738,-976.761798858643,-1047.16497242451,2.5826244354248
1047.25165164471,-2.58960342407227,-2.55348932743073,976.71989440918,2.55344414710999,-976.719758987427,-1047.25157463551,2.58974838256836
1047.33833491802,-2.59674835205078,-2.56046307086945,976.677810668945,2.56041812896729,-976.677684783936,-1047.33825778961,2.59688186645508
1047.42509877682,-2.6038990020752,-2.56744956970215,976.635694503784,2.5674045085907,-976.635566711426,-1047.4250215292,2.60403442382812
1047.51194310188,-2.61106109619141,-2.57444894313812,976.593544006348,2.57440364360809,-976.593410491943,-1047.51186585426,2.61120223999023
1047.59886813164,-2.61823844909668,-2.58146107196808,976.551355361938,2.58141541481018,-976.551216125488,-1047.59879076481,2.61838531494141
1047.68587374687,-2.62543487548828,-2.58848547935486,976.509126663208,2.58843982219696,-976.508993148804,-1047.68579614162,2.62557411193848
1047.77295994759,-2.63263511657715,-2.59552252292633,976.466863632202,2.5954772233963,-976.466730117798,-1047.77288198471,2.63278198242188
1047.86012673378,-2.63985824584961,-2.60257244110107,976.424560546875,2.60252690315247,-976.424430847168,-1047.8600486517,2.6399974822998
1047.94737434387,-2.6470890045166,-2.6096351146698,976.382221221924,2.6095894575119,-976.382097244263,-1047.94729578495,2.64723014831543
1048.03470242023,-2.65433311462402,-2.61671018600464,976.339845657349,2.61666476726532,-976.339723587036,-1048.03462338448,2.65447425842285
1048.12211096287,-2.66159439086914,-2.62379848957062,976.297431945801,2.62375259399414,-976.297313690186,-1048.12203204632,2.66172981262207
1048.20960009098,-2.66886711120605,-2.63089942932129,976.254985809326,2.63085293769836,-976.254865646362,-1048.20952129364,2.66900444030762
1048.2971701622,-2.67615509033203,-2.63801276683807,976.21249961853,2.63796651363373,-976.212379455566,-1048.29709088802,2.67629241943359
1048.38482058048,-2.68345642089844,-2.64513874053955,976.169975280762,2.64509272575378,-976.169855117798,-1048.3847413063,2.68359184265137
1048.47255170345,-2.69077110290527,-2.6522775888443,976.127416610718,2.65223181247711,-976.127298355103,-1048.47247219086,2.69090270996094
1048.56036329269,-2.69809722900391,-2.65942943096161,976.084815979004,2.65938329696655,-976.084703445435,-1048.5602837801,2.6982250213623
1048.64825546741,-2.70543098449707,-2.66659426689148,976.042184829712,2.66654753684998,-976.042070388794,-1048.64817631245,2.70556640625
1048.73622846603,-2.7127799987793,-2.67377138137817,975.999517440796,2.67372477054596,-975.999401092529,-1048.73614919186,2.71292114257812
1048.82428181171,-2.72014617919922,-2.68096172809601,975.956811904907,2.68091452121735,-975.956699371338,-1048.82420301437,2.72028541564941
1048.91241621971,-2.72752952575684,-2.68816459178925,975.914064407349,2.68811738491058,-975.913963317871,-1048.91233718395,2.7276611328125
1049.00063121319,-2.73492431640625,-2.69538021087646,975.871282577515,2.69533312320709,-975.871185302734,-1049.0005518198,2.73505401611328
1049.08892703056,-2.74233055114746,-2.70260870456696,975.828466415405,2.70256173610687,-975.828365325928,-1049.08884727955,2.74246597290039
1049.17730355263,-2.74974822998047,-2.70985007286072,975.785617828369,2.70980310440063,-975.785509109497,-1049.17722344398,2.7498893737793
1049.26576054096,-2.75717926025391,-2.71710455417633,975.74273109436,2.71705722808838,-975.74262046814,-1049.26568043232,2.75732421875
1049.35429811478,-2.76462936401367,-2.72437167167664,975.699802398682,2.72432446479797,-975.699695587158,-1049.35421788692,2.7647705078125
