hx0,hy0,hx1,hy1
-833791.217682,399738.155762,98526.630707,-47797.295029
-831553.538544,412826.805313,98270.803406,-49349.405426
-829090.513947,426002.738098,97988.303680,-50912.143936
-826397.404785,439262.711853,97678.561768,-52485.131271
-823469.455902,452603.301590,97341.005463,-54067.965973
-820301.901581,466020.894760,96975.060608,-55660.225128
-816889.969269,479511.684982,96580.153259,-57261.461853
-813228.887238,493071.667374,96155.707397,-58871.206009
-809313.889282,506696.633163,95701.148682,-60488.962433
-805140.221802,520382.163162,95215.904114,-62114.211578
-800703.151184,534123.623917,94699.402130,-63746.407715
-795997.971619,547916.161362,94151.073700,-65384.978806
-791020.012543,561754.696472,93570.354828,-67029.325516
-785764.646576,575633.919708,92956.685638,-68678.821609
-780227.299896,589548.286606,92309.512329,-70332.812027
-774403.460724,603492.013062,91628.288513,-71990.612961
-768288.689514,617459.070908,90912.475220,-73651.511627
-761878.628265,631443.183624,90161.544128,-75314.765182
-755169.014435,645437.823196,89374.977112,-76979.600800
-748155.689667,659436.206116,88552.268402,-78645.214386
-740834.613251,673431.290451,87692.926117,-80310.771408
-733201.875244,687415.773117,86796.473419,-81975.405548
-725253.707764,701382.088165,85862.449890,-83638.218552
-716986.500214,715322.404846,84890.414124,-85298.280609
-708396.813385,729228.626358,83879.944489,-86954.629898
-699481.394196,743092.390213,82830.641083,-88606.271881
-690237.190399,756905.067276,81742.128387,-90252.180740
-680661.366730,770657.763702,80614.056244,-91891.298248
-670751.321075,784341.322662,79446.101929,-93522.534271
-660504.701843,797946.326859,78237.971405,-95144.767227
-649919.422913,811463.101730,76989.404053,-96756.844681
-638993.683350,824881.720734,75700.171509,-98357.582733
-627725.983856,838192.010162,74370.082031,-99945.768372
-616115.145172,851383.555893,72998.981415,-101520.159149
-604160.326477,864445.711807,71586.755676,-103079.484024
-591861.042755,877367.607513,70133.333496,-104622.445282
-579217.183990,890138.159683,68638.687988,-106147.718506
-566229.033203,902746.082993,67102.839478,-107653.955170
-552897.284851,915179.902756,65525.856903,-109139.783295
-539223.063568,927427.969971,63907.860107,-110603.809341
-525207.940613,939478.475464,62249.023285,-112044.620285
-510853.952057,951319.468796,60549.575989,-113460.785294
-496163.616516,962938.874634,58809.804474,-114850.858246
-481139.950653,974324.514587,57030.055145,-116213.379822
-465786.484589,985464.127747,55210.736115,-117546.880371
-450107.277588,996345.394089,53352.318054,-118849.882004
-434106.930359,1006955.958145,51455.337311,-120120.902786
-417790.599365,1017283.455673,49520.396759,-121358.458435
-401164.007965,1027315.540756,47548.166565,-122561.066315
-384233.454285,1037039.914139,45539.386322,-123727.248444
-367005.823364,1046444.353165,43494.866241,-124855.535889
-349488.590942,1055516.743607,41415.486725,-125944.471756
-331689.829437,1064245.111343,39302.200897,-126992.614792
-313618.211243,1072617.655609,37156.033447,-127998.544617
-295283.009552,1080622.784027,34978.081238,-128960.864197
-276694.096619,1088249.146194,32769.513580,-129878.205612
-257861.941345,1095485.670670,30531.571167,-130749.233353
-238797.601318,1102321.600861,28265.566193,-131572.648941
-219512.716156,1108746.530594,25972.881439,-132347.195084
-200019.496338,1114750.441116,23654.966919,-133071.660782
-180330.708405,1120323.737991,21313.341492,-133744.884766
-160459.659424,1125457.286133,18949.588654,-134365.760849
-140420.177551,1130142.446411,16565.355194,-134933.240707
-120226.590424,1134371.109482,14162.347961,-135446.339951
-99893.699707,1138135.730087,11742.332489,-135904.141083
-79436.756653,1141429.359833,9307.127045,-136305.797424
-58871.427704,1144245.677780,6858.602264,-136650.537231
-38213.766785,1146579.020279,4398.674469,-136937.667297
-17480.177124,1148424.407928,1929.304077,-137166.576233
3312.623596,1149777.571701,-547.511047,-137336.737213
24147.644104,1150634.975586,-3029.739136,-137447.711014
45007.659302,1150993.836456,-5515.319397,-137499.148636
65875.255005,1150852.142944,-8002.167450,-137490.793716
86732.870117,1150208.669006,-10488.180603,-137422.483688
107562.844604,1149062.986481,-12971.243347,-137294.151657
128347.465302,1147415.473221,-15449.233124,-137105.827515
149069.013672,1145267.318100,-17920.025909,-136857.638382
169709.814423,1142620.523346,-20381.501373,-136549.809219
190252.283783,1139477.902603,-22831.549713,-136182.662170
210678.977325,1135843.075897,-25268.078064,-135756.616348
230972.639954,1131720.461243,-27689.013275,-135272.187119
251116.250366,1127115.262589,-30092.311218,-134729.984055
271093.070007,1122033.454361,-32475.960632,-134130.709824
290886.687256,1116481.762802,-34837.988403,-133475.157867
310481.061401,1110467.644516,-37176.465057,-132764.209290
329860.565125,1103999.262497,-39489.509949,-131998.830338
349010.022766,1097085.456497,-41775.297302,-131180.069229
367914.750854,1089735.714218,-44032.058289,-130309.052658
386560.590881,1081960.138504,-46258.087250,-129386.981064
404933.942932,1073769.412186,-48451.745758,-128415.125473
423021.796509,1065174.760345,-50611.464539,-127394.822632
440811.756592,1056187.913269,-52735.747559,-126327.470428
458292.067474,1046821.065063,-54823.176086,-125214.522858
475451.634155,1037086.832596,-56872.409760,-124057.485626
492280.039307,1026998.213348,-58882.189972,-122857.910736
508767.559052,1016568.542969,-60851.340149,-121617.390900
524905.171997,1005811.450638,-62778.769104,-120337.555573
540684.570709,994740.816833,-64663.469757,-119020.064392
556098.163208,983370.730301,-66504.521912,-117666.602875
571139.076752,971715.444275,-68301.091370,-116278.876617
585801.156647,959789.334778,-70052.430145,-114858.606857
600078.962006,947606.859070,-71757.875763,-113407.525024
613967.759369,935182.515381,-73416.851074,-111927.368286
627463.513458,922530.803589,-75028.862701,-110419.874634
640562.876221,909666.188126,-76593.499420,-108886.777435
653263.170380,896603.061707,-78110.431366,-107329.803207
665562.377686,883355.710648,-79579.407776,-105750.665359
677459.115967,869938.281967,-81000.254486,-104151.061493
688952.624634,856364.753540,-82372.871979,-102532.669159
700042.740631,842648.905228,-83697.232483,-100897.142181
710729.875977,828804.291489,-84973.378967,-99246.108490
721014.997009,814844.217331,-86201.418640,-97581.165802
730899.595215,800781.716248,-87381.525574,-95903.879425
740385.666626,786629.528290,-88513.931549,-94215.780258
749475.683960,772400.083389,-89598.927124,-92518.362076
758172.569519,758105.483841,-90636.857910,-90813.079559
766479.670380,743757.490829,-91628.119476,-89101.346237
774400.730927,729367.511673,-92573.156403,-87384.534363
781939.866760,714946.589584,-93472.457397,-85663.971573
789101.537445,700505.394928,-94326.553345,-83940.941330
795890.521240,686054.218979,-95136.013153,-82216.681305
802311.888184,671602.967743,-95901.442078,-80492.383850
808370.975769,657161.159866,-96623.477112,-78769.194153
814073.364044,642737.923141,-97302.784821,-77048.210754
819424.851807,628341.995193,-97940.057129,-75330.485336
824431.431702,613981.723297,-98536.011444,-73617.022934
829099.269897,599665.066803,-99091.386078,-71908.781815
833434.682495,585399.600433,-99606.936584,-70206.673767
837444.116333,571192.517914,-100083.434906,-68511.565445
841134.127594,557050.636642,-100521.665985,-66824.277924
844511.362396,542980.404968,-100922.426605,-65145.588211
847582.541046,528987.907501,-101286.521759,-63476.229172
850354.437622,515078.873764,-101614.764008,-61816.890945
852833.866150,501258.684586,-101907.970428,-60168.222290
855027.664154,487532.382050,-102166.960693,-58530.830597
856942.678436,473904.677429,-102392.556335,-56905.283920
858585.752136,460379.960770,-102585.578613,-55292.111099
859963.710876,446962.310562,-102746.846802,-53691.804123
861083.353088,433655.503616,-102877.176971,-52104.818237
861951.437256,420463.024872,-102977.380432,-50531.573822
862574.673309,407388.077606,-103048.262390,-48972.456894
862959.712738,394433.593765,-103090.622101,-47427.821121
863113.139832,381602.243759,-103105.250519,-45897.988770
863041.465240,368896.447510,-103092.929413,-44383.251770
862751.117554,356318.384109,-103054.431244,-42883.873016
862248.439178,343870.002045,-102990.517670,-41400.087555
861539.678223,331553.029434,-102901.939392,-39932.103867
860630.985260,319368.983322,-102789.435608,-38480.105240
859528.408081,307319.180237,-102653.733795,-37044.250534
858237.888489,295404.745209,-102495.547455,-35624.675720
856765.259003,283626.621140,-102315.577576,-34221.494385
855116.239136,271985.577972,-102114.511719,-32834.799942
853296.434540,260482.221619,-101893.023682,-31464.665710
851311.333191,249117.003113,-101651.773376,-30111.145615
849166.305634,237890.226089,-101391.406738,-28774.276886
846866.603333,226802.055496,-101112.554413,-27454.079605
844417.357147,215852.525452,-100815.833679,-26150.557983
841823.577545,205041.546860,-100501.847321,-24863.701294
839090.153717,194368.914856,-100171.183228,-23593.484650
836221.855408,183834.315460,-99824.414490,-22339.871124
833223.330841,173437.332916,-99462.100006,-21102.809967
830099.109070,163177.456635,-99084.784698,-19882.240234
826853.599823,153054.086334,-98692.998871,-18678.089264
823491.095367,143066.539001,-98287.258911,-17490.274963
820015.770508,133214.055054,-97868.066254,-16318.705322
816431.684631,123495.801819,-97435.909668,-15163.280731
812742.782562,113910.881561,-96991.263672,-14023.892120
808952.897522,104458.334778,-96534.589020,-12900.424194
805065.750732,95137.145142,-96066.333160,-11792.754578
801084.954224,85946.245178,-95586.930939,-10700.754059
797014.013153,76884.519562,-95096.803375,-9624.288208
792856.326538,67950.809418,-94596.359589,-8563.217743
788615.190002,59143.916870,-94085.995880,-7517.397614
784293.797424,50462.608124,-93566.096313,-6486.678986
779895.243134,41905.617340,-93037.033203,-5470.909149
775422.523987,33471.649353,-92499.166718,-4469.931946
770878.541046,25159.384888,-91952.846191,-3483.587921
766266.103149,16967.480499,-91398.408966,-2511.715485
761587.927032,8894.574310,-90836.181519,-1554.149445
756846.640320,939.286346,-90266.480560,-610.724152
752044.783630,-6899.776947,-89689.611359,318.728943
747184.813354,-14624.022278,-89105.869171,1234.379791
742269.103119,-22234.865509,-88515.539246,2136.399139
737299.945618,-29733.729950,-87918.897247,3024.958954
732279.554657,-37122.045776,-87316.209564,3900.232117
727210.067444,-44401.246613,-86707.733795,4762.391205
722093.548187,-51572.768158,-86093.717072,5611.610107
716931.987030,-58638.047119,-85474.398956,6448.061554
711727.304626,-65598.519104,-84850.010406,7271.919159
706481.352234,-72455.617554,-84220.774048,8083.356598
701195.915100,-79210.771790,-83586.904755,8882.546234
695872.713684,-85865.407013,-82948.608978,9669.660248
690513.405396,-92420.941986,-82306.086060,10444.869171
685119.586578,-98878.789093,-81659.527527,11208.344330
679692.793793,-105240.351410,-81009.118225,11960.254974
674234.506622,-111507.024445,-80355.036530,12700.769562
668746.149231,-117680.192657,-79697.452820,13430.055695
663229.089905,-123761.230927,-79036.531555,14148.279175
657684.645935,-129751.502960,-78372.431030,14855.604858
652114.082825,-135652.359833,-77705.303619,15552.196075
646518.616302,-141465.140686,-77035.295166,16238.214264
640899.414642,-147191.171082,-76362.546112,16913.819855
635257.599304,-152831.763611,-75687.191376,17579.171356
629594.247162,-158388.216827,-75009.359406,18234.425659
623910.390900,-163861.814758,-74329.174652,18879.737854
618207.020874,-169253.826965,-73646.755981,19515.261688
612485.085632,-174565.507141,-72962.217865,20141.148590
606745.495697,-179798.094421,-72275.669189,20757.547729
600989.121460,-184952.811951,-71587.214478,21364.608002
595216.796936,-190030.867676,-70896.953888,21962.474335
589429.320190,-195033.453033,-70204.982635,22551.291321
583627.453339,-199961.742767,-69511.392456,23131.201172
577811.924591,-204816.896027,-68816.270966,23702.343719
571983.430206,-209600.055298,-68119.701263,24264.857300
566142.633820,-214312.346588,-67421.763641,24818.877747
560290.168976,-218954.879333,-66722.533752,25364.539368
554426.639252,-223528.746460,-66022.083435,25901.974396
548552.618866,-228035.023560,-65320.481964,26431.313019
542668.654175,-232474.769867,-64617.795288,26952.683350
536775.265137,-236849.028534,-63914.085083,27466.211731
530872.945007,-241158.825348,-63209.410553,27972.021637
524962.161499,-245405.169617,-62503.827637,28470.235443
519043.358490,-249589.053619,-61797.389343,28960.973389
513116.954895,-253711.453705,-61090.146118,29444.353516
507183.347473,-257773.328979,-60382.145569,29920.492462
501242.910461,-261775.622986,-59673.431793,30389.503662
495295.996490,-265719.262634,-58964.047760,30851.499725
489342.937195,-269605.157715,-58254.032623,31306.590942
483384.044464,-273434.202881,-57543.424072,31754.885162
477419.609955,-277207.276184,-56832.256256,32196.489136
471449.906555,-280925.239624,-56120.562347,32631.506927
