earthx,earthy,probeX0,probeY0,probeX1,probeY1,probeX2,probeY2,probeX3,probeY3,probeX4,probeY4,probeX5,probeY5,probeX6,probeY6,probeX7,probeY7,probeX8,probeY8
45970174.5163722,3708188771.503,-1966923064.60804,3258097269.82302,-1466157265.91692,3245911732.44092,-964812230.419546,3234221862.11275,-1954462773.11776,3757772852.43416,-1453565146.46984,3745370306.93018,-951546883.485607,3732958475.25079,-1942138164.35022,4257449555.72136,-1441375932.45137,4244832210.78717,-940042742.498233,4231709667.45005
47084504.1029893,3752856425.15535,-1965970120.8425,3303370279.29645,-1465185731.9299,3291040405.11647,-963807986.733155,3279218164.83137,-1953358944.20304,3803037992.60908,-1452439552.89944,3790485836.68368,-950372305.550927,3777924053.77579,-1940886738.49075,4302706867.57291,-1440106046.80405,4289934719.41654,-938740580.817774,4276645056.22202
48212176.1377905,3797523743.98972,-1965003977.95606,3348643051.51287,-1464200775.19845,3336168897.60208,-962789924.450363,3324214486.09423,-1952241898.85452,3848302801.13179,-1451300482.00951,3835601028.23469,-949183660.831753,3822889279.26927,-1939622118.21832,4347963754.3631,-1438822746.26026,4335036734.76583,-937424618.858459,4321579733.33173
49353190.520197,3842190724.02103,-1964024636.0298,3393915582.52765,-1463202395.77799,3381297205.88538,-961758043.510782,3369210821.78709,-1951111637.18197,3893567274.05525,-1450147933.90158,3880715877.55784,-947980949.328385,3867854147.52579,-1938344303.66976,4393220212.1541,-1437526030.96843,4380138252.83165,-936094856.778539,4366513694.63992
50507547.1484401,3886857361.26423,-1963032095.14609,3439187868.39617,-1462190593.72513,3426425325.95396,-960712343.854589,3414207167.79578,-1949968159.29647,3938831407.43243,-1448981908.67837,3925830380.6278,-946764171.041107,3912818654.3398,-1937053294.98322,4438476237.0082,-1436215901.0782,4425239269.61068,-934751294.73685,4411446936.00713
51675245.9195609,3931523651.73431,-1962026355.38858,3484459905.17381,-1461165369.09771,3471553253.79539,-959652825.422523,3459203520.00626,-1948811465.31041,3984095197.31638,-1447802406.44383,3970944533.41928,-945533325.970189,3957782795.50567,-1935749092.29812,4483731824.98774,-1434892356.74041,4470339781.09971,-933393932.892807,4456379453.29373
52856286.7294107,3976189591.44628,-1961007416.84222,3529731688.91595,-1460126721.95479,3516680985.39725,-958579488.155883,3504199874.30461,-1947641555.33745,4029358639.76016,-1446609427.30308,4016058331.90699,-944288414.115883,4002746566.81766,-1934431695.75515,4528986972.15518,-1433555398.1071,4515439783.29557,-932022771.406411,4501311242.35986
54050669.4726508,4020855176.41519,-1959975279.59327,3575003215.67797,-1459074652.35663,3561808516.74705,-957492331.996532,3549196226.57701,-1946458429.49257,4074621730.81689,-1445402971.36247,4061171772.06571,-943029435.478425,4047709964.06994,-1933101105.49631,4574241674.57302,-1432205025.33149,4560539272.19522,-930637810.438247,4546242299.06552
55258394.0427522,4065520402.65611,-1958929943.72925,3620274481.51525,-1458009160.36472,3606935843.83231,-956391356.886895,3594192572.70974,-1945262087.89204,4119884466.53973,-1444183038.72952,4106284849.87022,-941756390.058034,4092672983.05656,-1931757321.66486,4619495928.30387,-1430841238.56803,4605638243.79567,-929239050.149481,4591172619.27049
56479460.3319963,4110185266.18415,-1957871409.339,3665545482.48319,-1456930246.04173,3652062962.64053,-955276562.769956,3639188908.58922,-1944052530.65343,4165146842.98189,-1442949629.51298,4151397561.29534,-940469277.85491,4137635619.57149,-1930400344.40535,4664749729.41042,-1429464037.97234,4650736694.09404,-927826490.70186,4636102198.83437
57713868.2314744,4154849763.01445,-1956799676.51264,3710816214.63717,-1455837909.45159,3697189869.15917,-954147949.589262,3684185230.10195,-1942829757.89561,4210408856.19662,-1441702743.82278,4196509902.31594,-939168098.869233,4182597869.40859,-1929030173.86363,4710003073.95543,-1428073423.70125,4695834619.08753,-926400132.257718,4681031033.61655
58961617.6310877,4199513889.16219,-1955714745.34161,3756086674.0326,-1454732150.65941,3742316559.3757,-953005517.28892,3729181533.13455,-1941593769.73873,4255670502.23722,-1440442381.77008,4241621868.90691,-937852853.101165,4227559728.3616,-1927646810.18682,4755255958.00177,-1426669395.9128,4740932014.77341,-924959974.979968,4725959119.47625
60222708.4195477,4244177640.64257,-1954616615.9186,3801356856.72488,-1453612969.73151,3787443029.27754,-951849265.813595,3774177813.57376,-1940344566.30428,4300931777.15702,-1439168543.4672,4286733457.04317,-936523540.550847,4272521192.22417,-1926250253.52331,4800508377.61237,-1425251954.7662,4786028877.14905,-923506019.032107,4770886452.2725
61497140.4843758,4288841013.47084,-1953505288.33764,3846626758.76941,-1452480366.73546,3832569274.85211,-950679195.108513,3819174067.3064,-1939082147.71501,4346192677.00942,-1437881229.0277,4331844662.69968,-935180161.218398,4317482256.78985,-1924840504.02281,4845760328.85026,-1423821100.42188,4831125202.21191,-922038264.578214,4815813027.86412
62784913.7119034,4333504003.66226,-1952380762.69401,3891896376.22161,-1451334341.74001,3877695292.0868,-949495305.119462,3864170290.21944,-1937806514.09498,4391453197.84786,-1436580438.56632,4376955481.85142,-933822715.103916,4362442917.85206,-1923417561.83627,4891011807.77854,-1422376833.04147,4876220985.95954,-920556711.78295,4860738842.10974
64086027.9872722,4378166607.23215,-1951243039.08433,3937165705.13689,-1450174894.81514,3922821076.96899,-948297595.792785,3909166478.19991,-1936517665.56956,4436713335.72581,-1435266172.199,4422065910.47343,-932451202.207476,4407403171.20412,-1921981427.11596,4936262810.46042,-1420919152.78778,4921316224.38956,-919061360.811557,4905663890.8678
65400483.1944339,4422828820.19585,-1950092117.60647,3982434741.57069,-1449002026.03203,3967946625.48605,-947086067.075385,3954162627.13498,-1935215602.26539,4481973086.69681,-1433938430.04289,4467175944.54076,-931065622.52913,4452363012.63926,-1920532100.01541,4981513332.95919,-1419448059.82483,4966410913.49968,-917552211.829862,4950588169.99656
66728279.2161503,4467490638.56874,-1948927998.35962,4027703481.57844,-1447815735.46309,4013071933.62531,-945860718.914725,3999158732.91193,-1933900324.31044,4527232446.81444,-1432597212.21633,4512285580.02852,-929665976.068904,4497322437.95056,-1919069580.68944,5026763371.3382,-1417963554.31784,5011505049.28772,-916029265.004271,4995511675.35406
68069415.9339931,4512152058.36622,-1947750681.44426,4072971921.21557,-1446616023.18193,4058196997.3741,-944621551.258823,4044154791.41812,-1932571831.83395,4572491412.13233,-1431242518.83889,4557394812.91182,-928252262.826803,4542281442.93102,-1917593869.29416,5072012921.66092,-1416465636.43323,5056598627.75157,-914492520.501772,5040434402.79814
69423893.2283444,4556813075.60375,-1946560166.96216,4118240056.53754,-1445402889.2634,4103321812.71972,-943368564.056257,4089150798.54103,-1931230124.96649,4617749978.70416,-1429874350.0313,4602503639.16585,-926824482.802802,4587240023.3735,-1916104965.98695,5117261979.9909,-1414954306.33859,5101691644.88921,-912941978.489936,5085356348.18649
70791710.9783965,4601473686.29682,-1945356455.01639,4163507883.59981,-1444176333.78353,4148446375.64948,-942101757.256161,4134146750.16825,-1929875203.8399,4663008142.58365,-1428492705.91552,4647612054.76579,-925382635.996852,4632198175.07077,-1914602870.92649,5162510542.39177,-1413429564.20275,5146784096.69871,-911377639.136914,5130277507.37654
72172869.0621516,4646133886.46093,-1944139545.71131,4208775398.45784,-1442936356.81958,4193570682.15064,-940821130.808227,4179142642.18747,-1928507068.58732,4708265899.82459,-1427097586.6147,4692720055.68689,-923926722.408876,4677155893.81547,-1913087584.27272,5207758604.92726,-1411891410.1957,5191875979.17823,-909799502.61144,5175197876.22558
73567367.356422,4690793672.11165,-1942909439.15257,4254042597.16712,-1441682958.45004,4238694728.21047,-939526684.6627,4224138470.48649,-1927125719.3432,4753523246.48081,-1425688992.2532,4737827637.90444,-922456742.038769,4722113175.40012,-1911559106.18688,5253006163.66118,-1410339844.48866,5236967288.32603,-908207569.082826,5220117450.59066
74975205.7368306,4735453039.26458,-1941666135.44712,4299309475.78312,-1440416138.75459,4283818509.81621,-938218418.770386,4269134230.95321,-1925731156.2433,4798780178.60618,-1424266922.95656,4782934797.39372,-920972694.886399,4767070015.61712,-1910017436.83149,5298253214.65743,-1408774867.25401,5282058020.14045,-906601838.720969,5265036226.32865
76396384.0778099,4780111983.93534,-1940409634.7032,4344576030.36136,-1439135897.81413,4328942022.95509,-936896333.082643,4314129919.47563,-1924323379.42464,4844036692.25465,-1422831378.85156,4828041530.13012,-919474580.951601,4812026410.25876,-1908462576.37035,5343499753.98002,-1407196478.66536,5327148170.61992,-904982311.696345,5309954199.29622
77830902.2526031,4824770502.1396,-1939139937.03035,4389842256.95734,-1437842235.71079,4374065263.61433,-935560427.551386,4359125531.94187,-1922902389.02556,4889292783.4802,-1421382360.06613,4873147832.089,-917962400.234182,4856982355.1172,-1906894524.96855,5388745777.69303,-1405604678.8975,5372237735.76295,-903348988.180011,5354871365.34984
79278760.1332632,4869428589.89307,-1937857042.5394,4435108151.62658,-1436535152.5279,4419188227.78113,-934210702.129083,4404121064.24013,-1921468185.18572,4934548448.33686,-1419919866.72945,4918253699.2458,-916436152.733916,4901937845.98448,-1905313282.79244,5433991281.86063,-1403999468.12643,5417326711.56818,-901701868.343603,5399787720.34577
80739957.5906538,4914086243.2115,-1936560951.34248,4480373710.42461,-1435214648.35001,4464310911.44267,-932847156.768758,4449116512.25873,-1920020768.04603,4979803682.87874,-1418443898.97186,4963359127.57598,-914895838.450547,4946892878.65253,-1903718850.00967,5479236262.5471,-1402380846.52933,5462415094.0343,-900040952.359339,5444703260.1401
82214494.4944483,4958743458.11066,-1935251663.55301,4525638929.40698,-1433880723.26287,4509433310.58613,-931469791.42399,4494111871.88609,-1918560137.74873,5025058483.15997,-1416954456.92494,5008464113.05506,-913341457.383783,4991847448.91312,-1902111226.78919,5524480715.81679,-1400748814.28459,5507502879.16011,-898366240.400018,5489617980.58867
83702370.7131308,5003400230.60639,-1933929179.2857,4570903804.62926,-1432533377.35349,4554555421.19868,-930078606.048909,4539107139.01073,-1917086294.43736,5070312845.23476,-1415451540.72143,5053568651.65856,-911773009.5333,5036801552.55792,-1900490413.30118,5569724637.73417,-1399103371.57179,5552590062.9445,-896677732.639019,5534531877.54716
85203586.1139951,5048056556.71453,-1932593498.65655,4616168332.14701,-1431172610.71003,4599677239.26746,-928673600.5982,4584102309.52127,-1915599238.25674,5115566765.15736,-1413935150.49531,5098672739.36209,-910190494.898741,5081755185.37848,-1898856409.71716,5614968024.36378,-1397444518.5717,5597676641.38646,-894975429.250298,5579444946.87103
86718140.5631457,5092712432.45101,-1931244621.78288,4661432508.01582,-1429798423.42193,4644798760.7796,-927254775.027101,4629097379.30643,-1914098969.353,5160820238.9821,-1412405286.38173,5143776372.14125,-908593913.47971,5126708343.1662,-1897209216.2099,5660210871.77026,-1395772255.46631,5642762610.48506,-893259330.408394,5624357184.41554
88246033.9254972,5137367853.83175,-1929882548.78328,4706696328.29131,-1428410815.57979,4689919981.72223,-925822129.291402,4674092344.25504,-1912585487.87355,5206073262.76332,-1410861948.51707,5188879545.97173,-906983265.275776,5171661021.71236,-1895548832.95345,5705453176.01835,-1394086582.43878,5687847966.23947,-891529436.288426,5669268586.03574
89787266.0647746,5182022816.87274,-1928507279.77764,4751959789.02907,-1427009787.27547,4735040898.08247,-924375663.347444,4719087200.25602,-1911058793.96713,5251325832.55547,-1409305137.03888,5233982256.82921,-905358550.286471,5216613216.8081,-1893875260.12316,5750694933.17289,-1392387499.67348,5732932704.64895,-889785747.066089,5714179147.58647
91341836.8435129,5226677317.59001,-1927118814.88715,4797222886.28476,-1425595338.60201,4780161505.8474,-922915377.152121,4764081943.1984,-1909518887.78375,5296577944.41301,-1407734852.08593,5279084500.68945,-903719768.511288,5261564924.24445,-1892188497.89564,5795936139.29879,-1390675007.35597,5778016821.71286,-888028262.917662,5759088864.9224
92909746.1230577,5271331351.99962,-1925717154.23428,4842485616.11401,-1424167469.65369,4825281801.00414,-921441270.662878,4809076568.97131,-1907965769.47473,5341829594.39049,-1406151093.79818,5324186273.52824,-902066919.949683,5306516139.81229,-1890488546.4488,5841176790.46108,-1388949105.67302,5823100313.43065,-886256984.02,5803997733.89795
94490993.7635649,5315984916.11768,-1924302297.94282,4887747974.57249,-1422726180.526,4870401779.53975,-919953343.837711,4854071073.46396,-1906399439.19268,5387080778.54251,-1404553862.31682,5369287571.32141,-900400004.601069,5351466859.30235,-1888775405.96182,5886416882.72488,-1387209794.81258,5868183175.80187,-884471910.550537,5848905750.36737
96085579.6240005,5360638005.96033,-1922874246.13783,4933009957.71589,-1421271471.31563,4915521437.4413,-918451596.635165,4899065452.56568,-1904819897.09151,5432331492.92371,-1402943157.7842,5414388390.04482,-898719022.464819,5396417078.50526,-1887049076.61517,5931656412.1554,-1385457074.9638,5913265404.82616,-882673042.687288,5893812910.18468
97693503.5621412,5405290617.54377,-1921432998.94568,4978271561.59992,-1419803342.12051,4960640770.69586,-916936029.014337,4944059702.1659,-1903227143.32644,5477581733.58882,-1401318980.34389,5459488725.67441,-897023973.540265,5441366793.21148,-1885309558.5906,5976895374.81796,-1383690946.31702,5958346996.50326,-880860380.608845,5938719209.2037
99314765.4345736,5449942746.88422,-1919978556.49403,5023532782.28028,-1418321793.03976,5005759775.29047,-915406640.934872,4989053818.15413,-1901621178.05396,5522831496.5926,-1399681330.14067,5504588574.18611,-895314857.826695,5486315999.21134,-1883556852.07113,6022133766.77797,-1381911409.0638,6003427946.833,-879033924.494378,5983624643.27804
100949365.096695,5494594389.99798,-1918510918.91183,5068793615.81272,-1416826824.17375,5050878447.21219,-913863432.356965,5034047796.42,-1900002001.43188,5568080777.98989,-1398030207.3205,5549687931.55594,-893591675.323354,5531264692.29506,-1881790957.24108,6067371584.10092,-1380118463.39687,6048508251.81531,-877193674.523637,6028529208.26111
102597302.402713,5539245542.90135,-1917030086.32933,5114054058.25299,-1415318435.62403,5095996782.44803,-912306403.241358,5079041632.85322,-1898369613.61931,5613329573.83558,-1396365612.03057,5594786793.75993,-891854426.029442,5576212868.25267,-1880011874.28604,6112608822.85244,-1378312109.51017,6093587907.45022,-875339630.876948,6073432900.0061
104258577.205646,5583896201.61069,-1915536058.87807,5159314105.65688,-1413796627.49339,5141114776.98503,-910735553.549345,5124035323.34361,-1896724014.77664,5658577880.18463,-1394687544.41924,5639885156.77418,-890103109.944112,5621160522.87409,-1878219603.39287,6157845479.09823,-1376492347.59882,6138666909.73784,-873471793.735218,6118335714.366
105933189.357321,5628546362.14242,-1914028836.69089,5204573754.08017,-1412261399.88582,5186232426.81021,-909150883.242762,5169028863.78106,-1895065205.06556,5703825693.09205,-1392996004.63608,5684983016.57483,-888337727.066474,5666107651.94908,-1876414144.74974,6203081548.90408,-1374659177.85915,6183745254.6784,-871590163.279928,6163237647.19359
107621138.708379,5673196020.51299,-1912508419.90192,5249832999.57869,-1410712752.90654,5231349727.91056,-907552392.283997,5214022250.05561,-1893393184.64908,5749073008.61291,-1391290992.83188,5730080369.13804,-886558277.395585,5711054251.26727,-1874595498.54607,6248317028.33591,-1372812600.48867,6228822938.27222,-869694739.693139,6208138694.34142
109322425.108268,5717845172.7389,-1910974808.64659,5295091838.20828,-1409150686.66198,5276466676.27311,-905940080.635983,5259015478.05733,-1891707953.69147,5794319822.80237,-1389572509.15861,5775177210.44003,-884764760.930457,5756000316.61813,-1872763664.97258,6293551913.45972,-1370952615.68612,6273899956.5197,-867785523.15749,6253038851.66186
111037048.405247,5762493814.83668,-1909428003.06162,5340350266.02479,-1407575201.25979,5321583267.88484,-904313948.2622,5304008543.67644,-1890009512.35834,5839566131.71562,-1387840553.76944,5820273536.45709,-882957177.670053,5800945843.791,-1870918644.22127,6338786200.34162,-1369079223.65139,6318976305.42137,-865862513.856194,6297938115.00703
